recipe_id,ingredients,
17375,4 lamb cutlets,
17375,1 tbsp olive oil,
17375,"tomato chutney, to serve",
17376,6 tbsp tomato ketchup,
17376,"1 fat garlic clove, crushed",
17376,3 tbsp low-salt soy sauce,
17376,"4 pork leg steaks, trimmed of excess fat",
17376,"4 heads bok choi, halved lengthways",
17377,"1 large chicken, about 1.8kg/4lb",
17377,"2 lemons, halved",
17377,"2 heads of garlic, halved across the middle, plus 2 garlic cloves, crushed",
17377,"50g butter, softened",
17377,2 tsp Ras-el-hanout spice mix,
17377,"1 tsp smoked paprika, optional",
17377,200g pot Greek yogurt,
17378,2 segmented and chopped limes,
17378,2cm piece chopped ginger,
17378,1 finely sliced shallot,
17378,½ chopped chilli,
17378,1 tbsp coriander leaves,
17378,2 tbsp peanuts,
17378,dash fish sauce,
17378,sprinkle sugar,
17378,8-12 baby spinach leaves,
17379,2 tsp Chinese five-spice powder,
17379,3 tbsp clear honey,
17379,splash orange juice,
17379,"4 pork loin steaks or chops, trimmed of fat",
17379,"4 heads bok choi, halved lengthways",
17380,4 rashers good-quality lean unsmoked back bacon,
17380,4 brown-cap portabello mushrooms,
17380,"12-16 cherry tomatoes on the vine, room temperature",
17380,6 tsp olive oil,
17380,"2 slices granary or wholegrain bread, cut on the diagonal",
17380,"2 good-quality free-range pork sausages, minimum 86% pork",
17380,"2 free-range, omega-3 rich eggs, room temperature",
17380,few drops cider vinegar,
17380,"2 x 100ml / 3½ fl oz glasses freshly-squeezed orange juice, plus 1 orange cut into wedges",
17380,handful fresh blueberries (about 50g/2oz),
17381,"140g baby carrot, washed",
17381,50g butter,
17381,300-350g/11oz-12oz sirloin steak,
17381,75g soft butter,
17381,"1 tbsp anchovy (from a sustainable source), chopped",
17381,"1 tbsp capers, drained and chopped",
17381,"1 shallot, chopped",
17381,2 tbsp smoked paprika,
17381,"2 large baking potatoes, peeled and chopped",
17381,2 tbsp butter,
17381,75ml double cream,
17381,"bunch parsley, roughly chopped",
17381,"3 shallots, sliced",
17381,3 tbsp olive oil,
17381,2 tbsp red wine vinegar,
17381,1 tsp Dijon mustard,
17382,"1⁄2 head white cabbage, finely shredded",
17382,"1 large carrot, coarsely grated",
17382,"100g radish, sliced",
17382,2 large handfuls beansprouts,
17382,handful cashew nuts,
17382,handful coriander leaves,
17382,100g cooked prawn,
17382,zest and juice 1 lime,
17382,2 tsp sugar,
17382,1 tbsp sesame oil,
17382,"1 red chilli, deseeded and chopped (optional)",
17382,"small knob fresh root ginger, finely shredded",
17383,600ml milk,
17383,3 bay leaves,
17383,2 slices onions,
17383,6 black peppercorns,
17383,600g un-dyed smoked haddock fillet,
17383,8 eggs,
17383,25g soft butter,
17383,100ml double cream,
17383,4 tbsp grated parmesan,
17383,2 tbsp snipped chive,
17383,"salad and lots of buttered toast, to serve",
17384,2 tbsp soy sauce,
17384,"knob root ginger, peeled and shredded",
17384,"1 lime, ½ juiced, ½ cut into wedges",
17384,"250g pack firm tofu, drained",
17384,2 sheets medium egg noodles,
17384,1 tsp vegetable or sunflower oil,
17384,"1⁄2 cucumber, peeled into ribbons",
17384,"1 tbsp toasted peanut, crushed",
17384,"1 fat red chilli, deseeded and finely sliced",
17385,1 tbsp sunflower oil,
17385,1 red onion,
17385,200g pack mixed vegetable medley,
17385,"200g pack large prawn, raw or cooked, defrosted if frozen",
17385,"3 garlic cloves, finely chopped",
17385,2 tbsp Thai fish sauce,
17385,"500g cooked, rice, use home-cooked or Tilda Rizazz basmati rice",
17385,"chopped coriander and soy sauce, to serve",
17386,"1 small potato, cut into quarters",
17386,85g butter,
17386,50ml single cream,
17386,"2 spring onions, plus extra for serving",
17386,300g mixed white and brown crabmeat,
17386,12 sheets filo pastry,
17387,200g brown rice,
17387,1 tbsp sesame seed,
17387,1 tbsp vegetable oil or sunflower oil,
17387,"small knob of root ginger, peeled and cut into matchsticks",
17387,"300g mixed baby carrot and parsnips, halved lengthways",
17387,2 tbsp hoisin sauce,
17387,"200g pack frozen cooked prawn, defrosted and drained",
17387,"3 spring onions, sliced",
17388,300 ml passion fruit juice (we used Rubicon),
17388,300ml guava juice (we used Rubicon),
17389,1 large red cabbage (about 1kg/2lb 4oz),
17389,25g butter,
17389,"2 red onions, finely chopped",
17389,finely grated zest and juice 1 orange,
17389,1 cinnamon stick,
17389,150ml port,
17389,1 tbsp red wine vinegar,
17390,500g pack lean minced beef,
17390,"1 egg, beaten",
17390,"vegetable oil, for brushing",
17390,"1⁄2 cucumber, peeled",
17390,pinch sugar,
17390,dash malt vinegar,
17390,4 tbsp light mayonnaise,
17390,"mustard, to taste (American, Dijon, English or wholegrain)",
17390,"1 beefsteak tomato, cut into 4 slices",
17390,"1 red onion, sliced into rings",
17390,"1⁄2 iceberg lettuce, divided into leaves",
17391,"5 large salmon fillets, scaled and skin on, about 200g each",
17391,5 tsp Dijon mustard,
17391,5 tbsp yellow mustard seed,
17391,5 tbsp light olive oil,
17391,3 x 250 packs cooked beetroot (not in vinegar),
17391,1 tbsp white wine vinegar,
17391,fonds from 1 large buch dill,
17391,100g bag wild rocket,
17391,"2 x 142ml pots soured cream, to serve",
17391,"1 tsp wholegrain or Dijon mustard, to serve",
17392,8 kaffir lime leaves (from supermarkets and oriental food stores),
17392,4 tbsp blocks egg noodle,
17392,4 tbsp sesame oil,
17392,"2 red peppers, deseeded and finely sliced",
17392,"2 carrots, sliced into batons",
17392,"large knob ginger, finely chopped",
17392,"bunch spring onion, finely sliced",
17392,6 tbsp soy sauce,
17392,2 large handfuls beansprouts,
17392,"250g block tofu, cut into cubes",
17392,"1 large bunch coriander, stalks finely chopped, leaves roughly chopped",
17392,"2 garlic cloves, finely chopped",
17392,150ml rice wine vinegar,
17392,2 sticks lemongrass,
17392,1 small piece fresh red chilli (about one-third),
17392,2 tbsp golden caster sugar,
17393,1 tbsp vegetable oil,
17393,"1 large garlic clove, sliced",
17393,200g bag kale,
17393,1 tbsp soy sauce,
17393,1 tbsp oyster sauce,
17394,"4 leeks, sliced",
17394,"4 tbsp olive oil, plus extra for greasing",
17394,"400g mixed wild mushroom, cleaned and sliced if large",
17394,2 whole garlic cloves,
17394,few thyme sprigs,
17394,4 gelatine leaves,
17394,"300ml strong chicken stock (see Know-how, below)",
17394,10 slices prosciutto,
17394,"800g cooked skinless chicken meat (see Know-how, below)",
17394,"2 handfuls of a mix of chervil, flat-leaf parsley and tarragon leaves, chopped",
17394,"small salad leaves, to serve",
17394,"spiced pears, to serve (see recipe, below)",
17395,"1 large head of cauliflower, broken into florets",
17395,1 vegetable stock cube,
17395,"1 large head broccoli, broken into florets",
17395,200g tub crème fraîche,
17395,1 tbsp wholegrain mustard,
17395,splash of white wine (if you have some),
17395,generous grating nutmeg,
17395,"2 slices stale bread, whizzed into crumbs",
17396,3 tbsp olive oil,
17396,"250g chestnut mushroom, sliced",
17396,2 tbsp red wine vinegar,
17396,2 tsp Dijon mustard,
17396,"2 red peppers, finely chopped",
17396,"half a red onion, finely chopped",
17396,"400g can lentil, drained and rinsed",
17396,"2-3 Little Gem lettuces, leaves separated",
17396,"100g goat's cheese, crumbled",
17397,140g bulgur wheat,
17397,1 tsp ground allspice,
17397,1 tsp ground cumin,
17397,"6 stoned dates, chopped",
17397,"small handful parsley, chopped",
17397,"400g can chickpea, drained",
17397,2 tbsp flaked toasted almond,
17397,100g bag baby spinach,
17397,"2 clementines, peel removed, sliced",
17397,juice 1 lemon,
17397,2 tbsp sherry vinegar,
17397,2 tbsp extra-virgin olive oil,
17398,"3-4 duck breasts, about 700g/1lb 9oz in total",
17398,6 tbsp green Thai curry paste,
17398,1 tbsp light brown sugar,
17398,400ml can coconut milk,
17398,2 tbsp fish sauce,
17398,juice 2 limes,
17398,"6 kaffir lime leaves, 3 left whole and 3 finely shredded",
17398,"200g French bean, trimmed",
17398,2 handfuls beansprouts,
17398,handful coriander leaves,
17398,"1 red chilli, deseeded and sliced (optional)",
17399,2 tbsp sunflower oil,
17399,"1 onion, chopped",
17399,"2 carrots, chopped",
17399,200g basmati rice,
17399,50g red lentil,
17399,3 tbsp korma paste,
17399,"1 head cauliflower, cut into florets",
17399,100g frozen pea,
17399,"few toasted cashew nuts, to serve",
17399,"natural yogurt, to serve",
17399,"mango chutney, to serve",
17400,"450g butternut squash, peeled and cut into small chunks",
17400,1 garlic clove,
17400,2 tbsp olive oil,
17400,500g pack gnocchi,
17400,200g young leaf spinach,
17400,100g vegetarian goat's cheese,
17401,4 tuna steaks,
17401,1 tbsp olive oil,
17401,"3 garlic cloves, crushed",
17401,few thyme sprigs,
17401,"500g bag new potato, sliced about 1cm thick",
17401,"2 red peppers, cut into large chunks",
17401,"1 red onion, cut into eighths",
17401,"1 green chilli, deseeded and chopped",
17401,400g can cherry tomato,
17402,2 tsp olive oil,
17402,"1 large onion, chopped",
17402,2 tsp cumin seeds,
17402,500g pack lean minced beef,
17402,"2 garlic cloves, crushed",
17402,420g can kidney bean in chilli sauce,
17402,400g can chopped tomato,
17402,"1kg parsnips, peeled and chopped into chunks",
17403,2 tbsp sundried tomato paste,
17403,"1 garlic clove, crushed",
17403,375g ready-rolled puff pastry sheet,
17403,"125g ball mozzarella, cut into chunks",
17403,"100g mushroom, sliced",
17403,"1 courgette, thinly sliced",
17403,1 tbsp olive oil,
17403,2 tsp dried oregano,
17404,350g plain flour,
17404,85g golden caster sugar,
17404,85g light muscovado sugar,
17404,1 tbsp baking powder,
17404,zest 2 lemons or small oranges,
17404,2 eggs,
17404,284ml carton soured cream,
17404,1 tsp vanilla extract,
17404,"100g butter, melted",
17405,"200g plain flour, plus extra for dusting",
17405,"100g butter, cold and cubed",
17405,"50g mature English cheddar, grated",
17405,"small bunch basil or flat-leaf parsley, leaves roughly chopped",
17405,175g curd cheese,
17405,"8 medium tomatoes, thinly sliced",
17405,"a little olive oil, to serve",
17405,"handful mixed soft herbs, (we used chervil, mint and flat-leaf parsley), to serve",
17406,1½ g piece of salted brisket or silverside of beef,
17406,"1 large onion, halved",
17406,large bunch parsley,
17406,"6 young carrots, scrubbed and left whole",
17406,6 small leeks,
17406,"3 large homecooked beetroot, coarsely grated",
17406,3 tbsp freshly grated horseradish,
17406,2 tsp golden caster sugar,
17406,2 tbsp balsamic vinegar,
17407,"½ butternut squash (about 400g), peeled and cut into 2cm pieces",
17407,"3 garlic cloves, unpeeled",
17407,2 tbsp olive oil,
17407,3 tbsp tahini paste,
17407,"1 tbsp harissa, plus a little extra for drizzling",
17407,"400g can chickpeas, drained and rinsed",
17408,140g Camargue red rice,
17408,4 large red peppers,
17408,"oil, for brushing",
17408,270g jar hot salsa (we used Discovery),
17408,200g chopped cooked chicken,
17408,"200g can red kidney beans, drained",
17408,40g grated mature cheddar,
17408,"20g pack coriander, chopped",
17408,"lime wedges, to serve",
17409,1 large egg white,
17409,"50g icing sugar, plus 2 tbsp",
17409,grated zest 1 lemon and juice of ½,
17409,500g tub low-fat fromage frais,
17409,500g strawberries,
17410,6 pork sausages,
17410,50g breadcrumbs,
17410,4 tbsp caramelised onion chutney,
17410,"10 sage leaves, chopped",
17410,"50g blue cheese (we used Gorgonzola), cut into 4 chunks",
17410,"4 burger buns and salad, to serve",
17411,500g new potato,
17411,"1 small head broccoli, cut into florets",
17411,2 skinless salmon fillets,
17411,1 tbsp olive oil,
17411,"small handful mint, finely chopped",
17411,"8 eggs, beaten",
17412,6 tbsp olive oil,
17412,"4 onions, thinly sliced",
17412,2 tbsp finely chopped fresh root ginger,
17412,"2kg boneless lamb shoulder, cut into 5cm chunks",
17412,4 tsp ground cumin,
17412,2 tsp each paprika and ground coriander,
17412,2 cinnamon sticks,
17412,850ml passata,
17412,"700g sweet potato, cut into chunks",
17412,350g pitted date,
17412,"100g blanched almond, toasted",
17412,"good handful coriander, roughly chopped",
17413,2 eggs,
17413,"500g runner beans, fully prepare and halved lengthways (see tip, below)",
17413,1 tbsp olive or sunflower oil,
17413,"85g good white bread, whizzed to rough crumbs",
17413,"1 garlic clove, bashed",
17413,"small bunch chives, snipped",
17413,"4 anchovies in olive oil, chopped",
17413,"4 tbsp olive oil, sunflower or other mild oil",
17413,1 tbsp virgin olive oil,
17413,1 tsp English mustard,
17414,"300g cauliflower, cut into florets",
17414,1 lemon,
17414,"4 tsp capers, rinsed",
17414,"½ small bunch flat-leaf parsley, chopped",
17414,"½ small bunch mint, chopped",
17414,2 tsp olive oil,
17414,"1 small garlic clove, crushed",
17414,2 large or 4 small mackerel fillets,
17415,6 large baking potatoes,
17415,85g butter,
17415,1 tbsp English mustard,
17415,"6 large spring onions, finely chopped",
17415,"175g mature cheddar, grated, plus 85g for sprinkling",
17415,"2 x 300g cans red kidney beans, drained",
17416,1 tbsp olive oil,
17416,"2 onions, chopped",
17416,"1 thumb-size piece fresh root ginger, finely chopped or grated",
17416,"2 garlic cloves, chopped",
17416,"1 red chilli, deseeded and finely chopped",
17416,"800g tomatoes, briefly whizzed in a food processor or finely chopped",
17416,100g dark brown sugar,
17416,100ml red wine vinegar,
17416,2 tbsp tomato purée,
17416,coriander seeds,
17417,"250g chilled butter, chopped",
17417,250g self-raising flour,
17417,125g ground almonds,
17417,125g light muscovado sugar,
17417,"350g gooseberries, fresh or frozen",
17417,"85g caster sugar, plus extra",
17417,50g flaked almonds,
17418,"800g parsnip, peeled",
17418,400ml milk,
17418,200ml double cream,
17418,200ml vegetable stock,
17418,4 tsp wholegrain mustard,
17418,"4 tbsp grated Twineham Grange cheese (see Know-how, below)",
17418,"whole nutmeg, for grating",
17419,"½ fresh pineapple, cut into chunks",
17419,"2 mangoes, peeled and cut into chunks",
17419,"2 starfruit, sliced",
17419,150ml guava juice (or other tropical fruit juice),
17419,50ml ginger beer,
17420,8 pears,
17420,100g caster sugar,
17420,100g butter,
17420,2 star anise,
17420,3 cardamom pods,
17420,1 large cinnamon stick,
17420,2 tbsp brandy,
17420,500g block all-butter puff pastry,
17421,3 egg whites,
17421,½ tsp lemon juice,
17421,150g caster sugar,
17421,200ml tub crème fraîche,
17421,200ml natural yogurt,
17421,"300g strawberry, hulled",
17421,250g raspberry,
17421,"small bunch mint, leaves stripped and finely chopped",
17421,"small knob fresh root ginger, peeled and finely grated",
17421,5 tbsp icing sugar (you may not need it all),
17421,"9 little sprigs of mint and icing sugar, to decorate",
17422,400g cooked atlantic shell-on prawn,
17422,"4 Little Gem lettuces, washed and trimmed",
17422,5 heaped tbsp mayonnaise,
17422,5 tbsp tomato chutney,
17422,2 tsp Worcestershire sauce,
17422,2 tsp creamed horseradish,
17422,tiny splash Tabasco sauce,
17422,squeeze lemon juice,
17422,"paprika, for dusting",
17422,4 tsp snipped chive,
17423,1 tbsp olive oil,
17423,"1 large onion, sliced",
17423,"1 garlic clove, crushed",
17423,"2 x 400g/14oz cans butter beans, rinsed and drained",
17423,zest and juice 1 lemon,
17423,"1 large or 2 small bunches parsley, chopped",
17424,150g baby carrots,
17424,150g turnips,
17424,1 tbsp butter,
17424,1 tsp caster sugar,
17425,140g light muscovado sugar,
17425,100g clear honey,
17425,200g salted butter,
17425,100g desiccated coconut,
17425,140g flaked almonds,
17425,"300g glacé cherry, sliced",
17425,4 tbsp plain flour,
17425,"250g dark, milk or white chocolate, or a mix",
17426,"2 large sweet potatoes, peeled and each cut into 8 chunky discs",
17426,1 tbsp olive oil,
17426,2 tbsp mayonnaise,
17426,good squeeze lemon juice,
17426,"8 slices prosciutto, halved",
17426,"few watercress sprigs, to serve",
17427,150g dark chocolate (at least 60% cocoa solids),
17427,2 free range organic egg yolks,
17427,50g caster sugar,
17427,142ml carton double cream,
17427,3 tbsp milk,
17427,40g white chocolate (broken up),
17427,4 Pompadour ice cream fan wafers or 35g cornflakes,
17427,1 just-ripe mango,
17427,"toasted almond flakes, for scattering",
17428,"200g smoked mackerel fillets, skin removed and flaked",
17428,4 tbsp crème fraîche,
17428,juice and zest ½ lemon,
17428,"small bunch chives, snipped",
17428,"small handful dill, chopped",
17428,"1 small radicchio, separated into leaves",
17428,"1-2 chicory heads, separated into leaves",
17429,1 head celery,
17429,1 green apple,
17429,"10g hard blue cheese, crumbled or vegetarian blue cheese",
17429,"100g walnuts, chopped",
17429,6 tbsp soured cream,
17429,2 tbsp cider vinegar,
17430,85g very soft butter,
17430,85g golden caster sugar,
17430,"2 eggs, beaten",
17430,85g self-raising flour,
17430,2 tsp instant coffee powder,
17430,small handful of walnut pieces (optional),
17430,1 tsp instant coffee powder,
17430,1 tsp milk,
17430,25g very soft butter,
17430,100g icing sugar,
17431,2 lemons,
17431,"2 tsp ras-el-hanout spice (we used Bart - or see Know-how, below)",
17431,"1 large or 2 small garlic cloves, crushed",
17431,"bunch spring onions, thinly sliced",
17431,"3 tsp olive oil, plus extra for drizzling",
17431,"2 boneless, skinless salmon fillets",
17431,140g couscous,
17431,2 tsp clear honey,
17431,"handful mint, leaves finely sliced",
17432,2 tsp cornflour,
17432,2 tbsp fish sauce or soy,
17432,1 tbsp sugar,
17432,2 blocks medium egg noodles,
17432,1 tbsp sunflower oil,
17432,"1 large red pepper, chopped",
17432,"2 garlic cloves, thinly sliced",
17432,"4 spring onions, sliced",
17432,"200g leftover roast chicken, shredded",
17432,1 tsp ground coriander,
17432,½ tsp chilli powder,
17432,100g frozen pea,
17432,"½ a 20g pack basil or coriander, leaves roughly shredded",
17433,1 tbsp vegetable oil,
17433,"2 green, red or yellow peppers, deseeded and sliced",
17433,100g canned or frozen sweetcorn,
17433,"500g cooked pork (fat and skin removed), torn into strips",
17433,2 tsp ground cumin,
17433,326g pack tortillas,
17433,"1 avocado, thinly sliced",
17433,soured cream,
17433,1 sliced red chilli,
17433,coriander leaves,
17433,"1 lime, cut into wedges, to serve",
17434,50g butter,
17434,2 tsp mustard powder,
17434,600ml milk,
17434,"200g mature cheddar, grated",
17434,"2 large potatoes, sliced into rounds",
17434,"1 head broccoli, cut into little florets",
17434,200g frozen peas,
17434,"small bunch chives, snipped",
17434,50g flour,
17434,"1 head cauliflower, cut into little florets",
17435,2 tbsp olive oil,
17435,"1½kg-2kg pork shoulder, boned and rolled",
17435,"2 onions, sliced",
17435,2 tbsp smoked paprika,
17435,1 tsp caraway seeds,
17435,"1 red chilli, finely chopped",
17435,400g can chopped tomato,
17435,"1 red pepper, deseeded and cut into wedges",
17435,"1½ kg potato, cut into quarters",
17435,"1 green cabbage, finely sliced",
17435,"soured cream, to serve",
17436,175g orecchiette pasta,
17436,2 tbsp toasted blanched almond,
17436,2 small or 1 medium courgettes,
17436,1 garlic clove,
17436,large bunch basil,
17436,2 tsp olive oil,
17436,3 rounded tbsp grated parmesan (or vegetarian alternative),
17436,1 tbsp lemon juice,
17437,300g caster sugar,
17437,"1½ lemons, sliced",
17437,"1 orange, sliced",
17437,3 x 170g/6oz punnets raspberries,
17437,"ice and fresh mint, to serve (optional)",
17438,"5 sticks rhubarb, cut into 3cm pieces",
17438,1 tsp cinnamon,
17438,"3 tbsp plain flour, plus extra for dusting",
17438,5 tbsp soft brown sugar,
17438,½ a 500g block puff pastry,
17438,3 tbsp unsalted butter,
17438,50g rolled oats,
17439,1 tbsp sunflower oil,
17439,"4 boneless, skinless chicken breasts",
17439,200ml tub half-fat crème fraîche,
17439,½ tbsp each Dijon and wholegrain mustard,
17439,"¼ tbsp dried tarragon, or 2 sprigs of fresh if you have it",
17440,"500g beef rump, trimmed and cut into thin strips",
17440,1 tsp Chinese five-spice powder,
17440,300g pack ready-cooked rice noodle,
17440,1 large red chilli,
17440,"1 fat garlic clove, chopped",
17440,"4cm piece ginger, peeled and cut into matchsticks",
17440,"1 stick lemongrass, trimmed and sliced",
17440,2 tbsp sunflower oil,
17440,"100g sugar snap peas, cut into thin strips",
17440,"8 baby corn, sliced diagonally",
17440,"6 spring onions, trimmed and sliced diagonally",
17440,½ lime,
17440,2 tbsp soy sauce,
17440,1 tbsp fish sauce,
17440,2 tbsp roasted peanut,
17440,"roughly chopped coriander, to serve",
17441,"450g self-raising flour, plus extra for dusting",
17441,1 tsp ground ginger,
17441,"100g unsalted butter, chilled, diced",
17441,75g caster sugar,
17441,250ml buttermilk,
17441,"1 egg white, lightly beaten",
17441,1 tbsp granulated sugar,
17442,2 tbsp olive oil,
17442,10 chicken leg pieces (or 10 each thighs and drumsticks),
17442,"4 fennel bulbs, trimmed, cut into wedges",
17442,"200g chorizo, cut into chunks",
17442,"5 leeks, trimmed and thickly sliced",
17442,"6 garlic cloves, thinly sliced",
17442,2 tsp hot smoked paprika,
17442,150ml dry sherry,
17442,"750g large or plum tomatoes, quartered",
17442,"small bunch of coriander, leaves only",
17443,200g butter,
17443,175g soft brown sugar,
17443,2 tbsp thin-cut marmalade,
17443,2 tsp ground mixed spice,
17443,1 tsp ground cinnamon,
17443,1 tsp ground ginger,
17443,175g porridge oats,
17443,"200g self-raising flour, plus extra for dusting",
17443,2 tsp baking powder,
17443,"175g dried fruit - try chopped glacé cherries, apricots and sultanas",
17443,"100g nuts, chopped (we used hazelnuts)",
17444,1kg floury potatoes (such as King Edward),
17444,"25g butter, melted",
17444,200g goat's cheese,
17444,50ml single cream,
17445,"140g softened butter, plus extra for moulds",
17445,140g caster sugar,
17445,3 eggs,
17445,140g self-raising flour,
17445,zest and juice 2 lemons,
17445,120g blueberries,
17445,"crème fraîche or Greek yogurt, to serve",
17445,roughly 300g jar lemon curd (we used Tiptree 312g),
17445,2 tsp cornflour,
17446,500g skinned megrim sole or other sustainable white fish fillets,
17446,"sunflower oil, for deep frying",
17446,"140g plain flour, plus extra seasoned flour to dust the fish",
17446,1½ tsp fast-action dried yeast,
17446,150ml lager,
17446,150ml sparkling water,
17446,"50g green beans, trimmed",
17446,8 tbsp Thai fish sauce,
17446,3-4 tbsp soft brown sugar or palm sugar,
17446,"2 garlic cloves, finely grated",
17446,"3 bird's-eye chillies or 3 red chillies, finely chopped",
17446,"1 ball of stem ginger in syrup, finely diced",
17446,juice 2 limes,
17446,"lime wedges, to serve",
17447,"400g strawberries, trimmed and hulled",
17447,85g caster sugar,
17447,juice ½ lemon,
17447,2 gelatine leaves,
17447,50ml double cream,
17447,1-2 tsp icing sugar,
17447,"handful blueberries, to serve",
17448,"400g thick, dried, flat rice noodle (banh pho), we used Thai Taste rice noodles from Waitrose",
17448,"4 large garlic cloves, finely chopped",
17448,"1 small bunch coriander, stems or roots finely chopped, leaves reserved",
17448,50ml vegetable oil,
17448,"200g raw prawns, peeled",
17448,"85g pickled turnips, chopped (optional)",
17448,1 tbsp sugar,
17448,"3 eggs, beaten",
17448,2 tbsp oyster sauce,
17448,2 tbsp fish sauce,
17448,300g beansprouts,
17448,juice 1 lime,
17448,"1 bunch spring onions, sliced on the diagonal",
17448,"100g roasted peanuts, crushed",
17448,"3 red chillies, deseeded and finely chopped",
17449,250g self-raising flour,
17449,25g cocoa powder,
17449,175g light muscovado sugar,
17449,"85g unsalted butter, melted",
17449,5 tbsp vegetable or sunflower oil,
17449,150g pot fat-free natural yogurt,
17449,1 tsp vanilla extract,
17449,3 large eggs,
17449,"85g unsalted butter, softened",
17449,1 tbsp milk,
17449,½ tsp vanilla extract,
17449,"200g icing sugar, sifted",
17449,food colourings (optional),
17449,"sweets and sprinkles, to decorate",
17450,2 garlic cloves,
17450,1 tbsp cumin seed,
17450,juice 1 lemon,
17450,3 tbsp olive oil,
17450,6 lamb leg chops,
17450,"½ a cantaloupe melon, diced",
17450,"3 spring onions, sliced",
17450,"small bunch coriander, chopped",
17450,"1 red chilli, deseeded and finely chopped",
17450,"1 avocado, cut into small chunks",
17450,2 tbsp olive oil,
17450,juice 1 lime,
17451,"4 ripe avocados, chopped into small chunks",
17451,juice 2 lemons or 4 limes,
17451,"12 cherry tomatoes, chopped",
17451,4 tbsp snipped chives,
17451,good dash Tabasco sauce,
17451,"600g large peeled, cooked prawns, defrosted and patted dry if frozen",
17451,300g fromage frais,
17451,"2 baguettes, sliced",
17451,olive oil for brushing,
17452,"4 small ripe avocados, or 3 larger ones",
17452,200g natural yogurt,
17452,zest and juice 1 lime,
17452,juice ½ lemon,
17452,1¼kg baby new potatoes,
17452,2 tbsp olive oil,
17452,1 tsp hot chilli powder,
17452,1 tsp cumin seeds,
17452,"200g bag tortilla chips, to serve",
17453,4 lemon shortbread biscuits (about 85g),
17453,140g full fat soft cheese,
17453,50ml double cream,
17453,1 tbsp caster sugar,
17453,"2 tbsp manuka honey, plus 1 tsp extra",
17453,125g punnet raspberry,
17454,2 duck breasts (250g each),
17454,4 large or 6 smaller apricots,
17454,½ cucumber,
17454,2 Little Gem lettuces,
17454,50g bag rocket,
17454,1 or 2 red chillies (depending on how hot you like it),
17454,1 tbsp light muscovado sugar,
17454,1 tbsp soy sauce,
17454,3 tbsp lemon or lime juice,
17454,"1 shallot, finely chopped",
17455,2 tbsp olive oil,
17455,"1 fat red chilli, deseeded, then finely chopped",
17455,"2 rolls, split (we used ciabatta ) or 4 thick slices of bread",
17455,70g pack of sliced chorizo or other spicy cured sausage,
17455,50g bag of rocket,
17455,"100g goat's cheese, crumbled",
17456,500g English runner beans,
17456,25g butter,
17456,1 tbsp olive oil,
17456,"2 large shallots or 1 banana shallot (the long type shaped like a banana), sliced",
17456,1 tsp golden caster sugar,
17456,1 tbsp white wine vinegar,
17457,200g frozen oven chips,
17457,handful ready-roasted peppers from a jar - choose ones in oil,
17457,2 tsp red wine vinegar,
17457,"few mint leaves, half roughly chopped",
17457,2 pinches caster sugar,
17457,"85g feta cheese, crumbled into large chunks",
17457,2 handfuls baby spinach leaves,
17457,"1 large lamb steak, trimmed of any fat",
17458,150ml olive oil,
17458,"2 large onions, finely diced",
17458,"2 garlic cloves, crushed",
17458,100g fresh breadcrumb,
17458,50ml milk,
17458,500g quality beef mince,
17458,"500g Italian sausage (about 8), meat squeezed from the skins",
17458,good handful chopped parsley,
17458,200ml red wine,
17458,2 x 400g cans chopped tomatoes,
17458,500g pack macaroni,
17458,50g butter,
17458,50g plain flour,
17458,600ml milk,
17458,"100g grated tasty cheese, such as mature cheddar or gruyère",
17459,50g bulgur wheat,
17459,"50g flat-leaf parsley, chopped",
17459,"50g mint, chopped",
17459,"200g ripe tomatoes, deseeded and diced",
17459,"3 spring onions, finely sliced",
17459,juice 1 lemon,
17459,3 tbsp olive oil,
17460,"250g baby new potatoes, thinly sliced",
17460,"1 large courgette, diagonally sliced",
17460,"1 red onion, cut into wedges",
17460,"1 yellow pepper, seeded and cut into chunks",
17460,"6 firm plum tomatoes, halved",
17460,"12 black olives, pitted",
17460,"2 skinless boneless chicken breast fillets, about 150g/5oz each",
17460,3 tbsp olive oil,
17460,1 rounded tbsp green pesto,
17461,"2 x 1½ kg/3lb 5oz beef fillets, cut from the middle (ask you butcher)",
17461,2 tbsp cracked pepper,
17461,2 tbsp vegetable oil,
17461,small pot Dijon mustard,
17461,20 slices prosciutto,
17462,350ml tomato juice,
17462,50ml freshly squeezed orange juice,
17462,juice 1 lime,
17462,½ tbsp grenadine,
17462,1 ½ tbsp Worcestershire sauce and a very healthy shake of Tabasco,
17462,¼ cucumber,
17462,140g scallops,
17462,½ avocado,
17462,100g cooked prawns,
17462,"2 spring onions, finely chopped",
17462,1 tbsp tequila (100% blue agave),
17462,"handful coriander, chopped",
17462,"crackers and buttered bread, to serve",
17463,300g basmati rice,
17463,25g butter,
17463,"1 large onion, finely sliced",
17463,1 bay leaf,
17463,3 cardamom pods,
17463,small cinnamon stick,
17463,1 tsp turmeric,
17463,"4 skinless chicken breasts, cut into large chunks",
17463,4 tbsp curry paste (we used Patak's balti paste),
17463,85g raisins,
17463,850ml chicken stock,
17463,"30g coriander, ½ chopped, ½ leaves picked and 2 tbsp toasted flaked almonds, to serve",
17464,2 skinless pheasant breasts,
17464,"6 plump, juicy dried apricots",
